index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
9138;14549;2773961;-237.446.093.559.258;-513.081.693.649.277;CENTRO DE SAUDE DE MARILANDIA DO SUL;AVENIDA SANTIAGO LOPES JOSE;210;CENTRO;(43)34281221;86825000.0;PR;Marilândia do Sul;2016;5;-237.451.928;-513.107.052;Av. Santiago Lopes José, 210, Marilândia do Sul - PR, 86825-000, Brazil
9142;14687;2740982;-2.404.223;-5.063.235;UNIDADE DE SAUDE DA FAMILIA FELISBERTO;RUA PRINCIPAL;S/N;FELISBERTO;;84280000.0;PR;Curiúva;2016;5;-24.042.225;-506.323.549;Felisberto, Curiúva - PR, 84280-000, Brazil
9144;14449;2595133;-25.941;-52.176;CENTRO MUNICIPAL DE SAUDE;RUA BARAO DO RIO BRANCO;355;CENTRO;(46)3243 1500;85540000.0;PR;Mangueirinha;2016;5;-25.940.067;-521.733.942;R. Barão do Rio Branco, 317, Mangueirinha - PR, 85540-000, Brazil
9145;14405;6269346;-27.073.338.031.768;-516.658.258.438.095;PSF SAYONARA;RUA SETE DE ABRIL;515;SAYONARA;(49) 35251779;89670000.0;SC;Catanduvas;2016;5;-270.747.577;-516.574.466;R. 7 de Abril, 515, Catanduvas - SC, 89670-000, Brazil
9149;14443;2792923;-27.901.475.429.534.100;-533.107.495.307.907;CENTRO DE SAUDE PALMEIRA DAS MISSOES;RUA GENERAL OSORIO;S/N;CENTRO;(55)37424058;98300000.0;RS;Palmeira das Missões;2016;5;-278.962.334;-533.084.721;R. Gen. Osório, Palmeira das MissõEs - RS, 98300-000, Brazil
9151;14531;2736764;-25.043.000.000.000.000;-52.68;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF I RURAL;GETULIO VARGAS;S/N;CENTRO;(045)3230-1100;85408000.0;PR;Diamante do Sul;2016;5;-250.423.172;-526.802.158;Av. Getúlio Vargas, S/N - Centro, Diamante do Sul - PR, 85408-000, Brazil
9156;14461;2754541;-2.300.451;-5.318.931;NIS II STA ISABEL DO IVAI;RUA PEDRO PERUZO;1570;CENTRO;(44)34531192;87910000.0;PR;Santa Isabel do Ivaí;2016;5;-23.007.939;-531.904.871;R. Pedro Peruzzo, 1570, Santa Isabel do Ivaí - PR, 87910-000, Brazil
9164;14406;6269354;-27.072.035.221.570.800;-516.589.480.985.776;PSF SEBALDO KUNZ;RUA FRITZ CARL;52;SEBALDO KUNZ;(49) 3525-0632;89670000.0;SC;Catanduvas;2016;5;-270.566.094;-516.583.675;R. Fritz Carl - Bairro Sebaldo Kunz, Catanduvas - SC, 89670-000, Brazil
9169;14685;2300400;-280.045.549.120.329;-495.882.056.111.042;UNIDADE BASICA DE SAUDE IVOR JONATHAN FERNANDES;RUA POLICARPO DE SOUZA COSTA;90;CENTRO;(49)2784023;88650000.0;SC;Urubici;2016;5;-28.013.878;-495.917.265;R. Policarpo de Souza Costa, 90, Urubici - SC, 88650-000, Brazil
9174;14747;2244950;-283.692.267.294.479;-516.353.239.891.883;UNIDADE DE SAUDE IBIRAIARAS;RUA FREI ALEIXO;290;CENTRO;(54)33551072;95305000.0;RS;Ibiraiaras;2016;5;-283.732.096;-516.284.508;Rua Frei Aleixo, Ibiraiaras - RS, 95305-000, Brazil
9183;15081;2573962;-23.825.515.508.650.900;-51.425.478.458.403;POSTO DE SAUDE DO SANTO ANTONIO DO PALMITAL;RUA LONDRINA;S/N;DIST S A PALMITAL;;86830000.0;PR;Rio Bom;2016;5;-233.044.524;-511.695.824;Londrina, State of Paraná, Brazil
9184;15124;2303191;-27.095.937.883.685.600;-486.173.993.861.423;UNIDADE DE SAUDE MORRETES;RUA 424;1249;MORRETES;47 32671555;88220000.0;SC;Itapema;2016;5;-271.243.466;-486.155.469;R. 424, 1249 - Morretes, Itapema - SC, 88220-000, Brazil
9188;15046;2736934;-24.956;-53.455;UBS SANTA CRUZ;RUA XAVANTES;729;SANTA CRUZ;(45) 3902-1888;85806020.0;PR;Cascavel;2016;5;-24.967.468;-53.502.819;R. Xavantes, 729 - Santa Cruz, Cascavel - PR, 85806-020, Brazil
9191;14878;2244470;-27.826.689.965.513.500;-51.825.838.547.592.800;POSTO DE SAUDE AVANCADO INEZ P GREGOLIN;AVENIDA PROFESSOR ZEFERINO;861;CENTRO;(54)3532-1120;99855000.0;RS;São João da Urtiga;2016;5;-278.210.286;-5.182.696.869.999.990;Av. Prof. Zeferino, 861, São João da Urtiga - RS, 99855-000, Brazil
9194;14883;2261367;-31.349.101.066.588.500;-541.120.004.653.915;UBS ESF DR JORGE SUNE GRILLO;GENERAL MALLET;1103;CENTRO;(53)2427755;96422000.0;RS;Bagé;2016;5;-313.285.393;-541.093.111;Centro, Bagé - RS, Brazil
9203;14831;2490870;-26.230.004.898.086;-51.081.604.633.596.600;UNIDADE SANITARIA SANTA ROSA;RUA FRANCISCO DE PAULA DIAS;110;SANTA ROSA;42 35221860;89400000.0;SC;Porto União;2016;5;-262.561.269;-510.735.207;R. Francisco de Paula Dias, 110 - Santa Rosa, Porto União - SC, 89400-000, Brazil
9213;14903;7698518;-240.171.937.680.832;-52.376.865.787.983;UNIDADE DE SAUDE CIDADE NOVA;RUA PREFEITO JOSE ANTONIO DOS SANTOS;1551;JARDIM CIDADE NOVA;(44)3525-6172;87301140.0;PR;Campo Mourão;2016;5;-240.172.696;-5.237.687.320.000.000;R. Pref. José Antônio dos Santos, 1551 - Jardim Cidade Nova, Campo Mourão - PR, 87308-030, Brazil
9215;14861;2386003;-281.325.913.886.378;-49.105.093.802.571;U SANITARIA DE RIO FORTUNA;R PADRE HADEMACKER;195;CENTRO;(48)6531100;88760000.0;SC;Rio Fortuna;2016;5;-281.339.785;-491.037.158;Centro, Rio Fortuna - SC, 88760-000, Brazil
9224;15079;2649616;-23.766;-53.325;UNIDADE DE SAUDE DA FAMILIA 26 DE JUNHO;RUA SAGRADA FAMILIA;S/N;CONJUNTO 26 DE JUNHO;(44)6397734;87508040.0;PR;Umuarama;2016;5;-237.661.064;-533.206.105;Umuarama, PR, Brazil
9231;14803;2380234;-27.217.678.802.079;-50.974.104.678.032.500;ESF SAO CARLOS;ENIO LOPES DE ALBUQUERQUE;1885;SAO CARLOS;(49)5460355;89618000.0;SC;Monte Carlo;2016;5;-272.153.525;-509.791.284;Av. Enio Lopes de Albuquerque, 1885, Monte Carlo - SC, 89618-000, Brazil
9260;14928;2657945;-27.173.944.529.232.800;-5.150.668.973.333.770;PSF SANTA TEREZA;ELIZIARIO DE CARLI;1;SANTA TEREZA;(49)5212557;89600000.0;SC;Joaçaba;2016;5;-271.668.318;-514.980.956;R. Elizário de Carli, n 19 - Santa tereza, Joaçaba - SC, 89600-000, Brazil
9275;14999;3069648;-27.590.312.077.248.600;-4.861.602.271.586.630;CENTRO DE SAUDE SEDE;PRACA ARNOLDO DE SOUZA;S/N;CENTRO HISTORICO;(48)2591679;88103000.0;SC;São José;2016;5;-27.616.269;-486.263.499;Praça Arnoldo de Souza, 102 - Centro, São José - SC, 88103-005, Brazil
9277;14816;2236818;-28.521.258.831.023.300;-509.304.285.049.424;ESF BORGES;RUA RUI BARBOSA;471;BORGES;(54) 3232-1522;95200000.0;RS;Vacaria;2016;5;-285.230.963;-509.304.386;R. Rui Barbosa, 471 - Borges, Vacaria - RS, 95200-000, Brazil
9280;15198;2739844;-24.529;-53.256;POSTO DE SAUDE SEBASTIAO PATRICIO;RUA JANUARIO PINHEIRO;15;DIST PALMITOPOLIS;(45)3246-1228;85413000.0;PR;Nova Aurora;2016;5;-245.740.069;-533.774.333;R. Januário Pinheiro, 15, Nova Aurora - PR, 85410-000, Brazil
9289;14953;7494017;-277.734.813.871.452;-542.374.420.166.016;PSF VIVA HARMONIA;AVENIDA SANTA ROSA;1695;SANTA RITA;5535354057;98910000.0;RS;Três de Maio;2016;5;-277.836.691;-542.405.963;Av. Santa Rosa, 1391, Três de Maio - RS, 98910-000, Brazil
9290;14862;2663546;-27.590.312.077.248.600;-4.861.602.271.586.630;CENTRO DE SAUDE PROCASA;GUATEMALA;S/N;PROCASA;(48)32405751;88117240.0;SC;São José;2016;5;-275.861.919;-4.860.825.310.000.000;R. Guatemala, 1 - Barreiros, São José - SC, 88117-240, Brazil
9292;14801;2336553;-28.483.585.953.911.900;-487.813.886.217.994;ESF PORTINHO;AVENIDA CALISTRATO MULLER SALLES;S/N;PORTINHO;36460174;88790000.0;SC;Laguna;2016;5;-284.579.434;-4.879.273.449.999.990;Av. Calistrato Müller Salles - Portinho, Laguna - SC, 88790-000, Brazil
9294;14956;2739860;-26.405.205.293.361.300;-52.352.986.201.218;UBS DR ANTONIO JOSE LOSI;RUA D PEDRO II;S/N;SINVAL MARTINS DE AR;(46)32523069;85530000.0;PR;Clevelândia;2016;5;-2.641.442;-523.724.621;R. D - Vale do Sol, Clevelândia - PR, 85530-000, Brazil
9298;14832;5597617;-26.963.719.499.236.800;-525.349.325.183.039;UNIDADE DE SAUDE DA FAMILIA DR ARI LUNARDI;RUA VICTORIO;168;ARI LUNARDI;33534262;89825000.0;SC;Xaxim;2016;5;-269.640.262;-525.438.658;Dr. Ari Lunardi, Xaxim - SC, 89825-000, Brazil
9299;15186;2538261;-26.880.210.561.747;-5.285.882.413.387.290;UNIDADE SANITARIA DE AGUAS FRIAS;RUA MARIA GOTARDO GALON;349;CENTRO;(49)33320004;89843000.0;SC;Águas Frias;2016;5;-268.801.615;-528.583.629;R. Maria Gotardo Galon, 349, Águas Frias - SC, 89843-000, Brazil
9302;15020;2238632;-28.937.829.073.130.600;-5.155.340.105.295.170;CENTRO DE SAUDE DE VERANOPOLIS;RUA PINHEIRO MACHADO;582;CENTRO;(54)4411458;95330000.0;RS;Veranópolis;2016;5;-289.324.105;-515.535.468;Av. Pinheiro Machado, 582 - Femaçã, Veranópolis - RS, 95330-000, Brazil
9305;15028;5367476;-325.634.121.894.827;-53.350.725.173.948.600;CENTRO DE SAUDE CLEUZA MARIA MARTINS USSANDIZAGA;RUA RUBENS CORREA TERRA;251;BELA VISTA;;96300000.0;RS;Jaguarão;2016;5;-325.649.956;-533.500.744;R. Dr. Rubéns Corrêa Terra, 251, Jaguarão - RS, 96300-000, Brazil
9329;15097;2774437;-2.283.789.753;-519.744.162.121.383;POSTO DE SAUDE JARDIM SANTA CLARA;JOSE ESCLAVACINI ESQUINA COM A RUA DAS MARGARIDAS;S/N;JD SANTA CLARA;(44)3323-33234818;86690000.0;PR;Colorado;2016;5;-228.334.139;-519.632.424;R. das Margaridas, Colorado - PR, 86690-000, Brazil
9332;14814;7078129;-28.511.402.550.710.100;-509.264.534.711.838;ESF JARDIM DOS PAMPAS;RUA FREI GETULIO;110;JARDIM DOS PAMPAS;;95200000.0;RS;Vacaria;2016;5;-285.114.639;-509.267.359;R. Frei Getúlio, 110 - Jardim dos Pampas, Vacaria - RS, 95200-000, Brazil
9333;15105;2702320;-270.474.644.814.817;-520.809.226.441.985;UNIDADE BASICA DE SAUDE LINDOIA DO SUL;RUA TAMANDARE;97;CENTRO;(49)4461177;89735000.0;SC;Lindóia do Sul;2016;5;-270.515.862;-520.831.281;Lindóia do Sul - State of Santa Catarina, Brazil
9349;15194;21466;-25.934.654.474.257.600;-4.981.166.839.599.460;MINI POSTO SAO BENTO;SAO BENTO;S/N;ZONA RURAL;(41)35478000;83760972.0;PR;Lapa;2016;5;-25.734.685;-497.728.757;Lapa - State of Paraná, 83750-000, Brazil
9350;14804;2227622;-30.708.598.426.314.900;-52.103.933.579.678;UNIDADE SAUDE DA FAMILIA FAXINAL;FAXINAL;10;RURAL;;96190000.0;RS;Dom Feliciano;2016;5;-30.741.456;-5.226.971;Estrada Faxinal, Dom Feliciano - RS, Brazil
9355;14885;5895871;-298.112.456;-511.500.451;ESF COLINA VERDE;AVENIDA DOS CANARIOS;314;COLINA VARDE;34741382;93220000.0;RS;Sapucaia do Sul;2016;5;-298.153.272;-5.112.289.980.000.000;Av. Beija Flor, s/n - Vargas, Sapucaia do Sul - RS, 93222-728, Brazil
9371;14955;2586355;-234.113.596;-51.928.920.500.000.000;UNIDADE BASICA DE SAUDE MORANGUEIRA;AVENIDA LUCILIO DE HELD;S/N;JARDIM ALVORADA;(44) 3218 3177;87030430.0;PR;Maringá;2016;5;-233.998.116;-51.912.385;Av. Lucílio de Held - Jardim Alvorada, Maringá - PR, 87035-510, Brazil
9385;14968;2225484;-2.943.973.222.088;-515.094.214.594.765;UNIDADE BASICA DE SAUDE SALVADOR DO SUL;AV DUQUE DE CAXIAS;3;BELA VISTA;(51)36381149;95750000.0;RS;Salvador do Sul;2016;5;-294.161.976;-515.096.555;Av. Duque de Caxias, 3, São Pedro da Serra - RS, 95758-000, Brazil
9386;14990;2743051;-24.752.747.753.414.300;-517.631.540.083.928;POSTO DE SAUDE SANTA REGINA ESF;RUA WANDERLEI JOAO VIEIRA CLEVE;S/N;SANTA REGINA;;85200000.0;PR;Pitanga;2016;5;-247.506.888;-517.794.266;R. Vanderlei, Pitanga - PR, 85200-000, Brazil
9391;15185;2700964;-310.527.384.281.149;-524.772.047.996.506;ESTRATEGIA SAUDE DA FAMILIA DIOGO MACHADO DA FONSECA;ALTO ALEGRE;S/N;5 DISTRITO;;96600000.0;RS;Canguçu;2016;5;-287.751.864;-529.908.018;Alto Alegre - RS, Brazil
9392;15173;6371698;-230.968.880.653.375;-5.037.199.258.804.170;CENTRO DE SAUDE DA MULHER E DA CRIANCA;AVENIDA EDELINA MENEGUEL RANDO;341;IBC;4335425536;86360000.0;PR;Bandeirantes;2016;5;-230.966.335;-50.371.332;Av. Edelina Meneghel Rando, 341, Bandeirantes - PR, 86360-000, Brazil
9396;15181;2234882;-274.960.764.230.659;-536.859.940.447.681;SECRETARIA MUNICIPAL DE SAUDE DE MIRAGUAI;RUA HENRIQUE DE OLIVEIRA PIT;555;CENTRO;(55)35542300;98540000.0;RS;Miraguaí;2016;5;-274.974.536;-536.895.971;Miraguaí, RS, 98540-000, Brazil
9399;14992;5325498;-241.891.883.938.617;-53.027.318.913.300.700;UBS JARDIM TROPICAL DE GOIOERE;RUA DAS ORQUIDEAS LOTE INSTITUCIONAL QUADRA 10;S/N;JARDIM PRIMAVERA;443909-3015;87360000.0;PR;Goioerê;2016;5;-241.860.226;-530.276.879;Goioerê - State of Paraná, Brazil
9415;15055;2639378;-25.413.726.568.221.300;-492.051.887.512.193;UMS BAIRRO ALTO PSF;RUA JORNALISTA ALCEU CHICHORRO;314;BAIRRO ALTO;(41)3315-2281;82820290.0;PR;Curitiba;2016;5;-254.139.448;-492.052.011;R. Jorn. Alceu Chichorro, 314 - Bairro Alto, Curitiba - PR, 82820-290, Brazil
9425;15014;6815855;-260.156.642.887.295;-53.742.622.639.593;UNIDADE DE ATENCAO PRIMARIA DE SAUDE DA FAMILIA DE PRANCHITA;RUA AVELINO FRANSCISCO RHODEN;S/N;PERON FERRARI;;85730000.0;PR;Pranchita;2016;5;-260.273.977;-5.373.870.119.999.990;Av. Capibaribe, 942, Pranchita - PR, 85730-000, Brazil
9427;15138;2248565;-275.543.183.312.227;-525.284.789.422.219;UNIDADE BASICA DE SAUDE DE SAO VALENTIM;RUA OSVALDO TELLO;144;CENTRO;(54) 3731204;99640000.0;RS;São Valentim;2016;5;-27.559.651;-525.251.856;R. Osvaldo Telo, 144, São Valentim - RS, 99640-000, Brazil
9428;15152;17639;-252.191.698.551.171;-49.351.487.159.727.600;PS CENTRAL PM ITAPERUCU;SAO PEDRO;80;STA MARIA;(41)6525314;83560000.0;PR;Itaperuçu;2016;5;-25.220.051;-4.934.590.799.999.990;Av. São Pedro, 180 - Centro, Itaperuçu - PR, 83560-000, Brazil
9434;15132;2244993;-287.356.746.196.738;-528.421.568.870.529;ESF DR GERARDO BARBOSA;RUA ILDO MENEGHETTI;S/N;JARDIM DOS COQUEIROS;(54) 3831470;99400000.0;RS;Espumoso;2016;5;-287.353.744;-528.405.717;R. Ildo Meneguetti, Espumoso - RS, 99400-000, Brazil
9437;15034;2377322;-270.414.082.411.233;-49.622.086.169.137.800;UNIDADE SANITARIA ESF CENTRO 2;TRAVESSA LUIZ RIGO;S/N;CENTRO;(47) 3522101;89150000.0;SC;Presidente Getúlio;2016;5;-270.457.942;-4.962.125.109.999.990;Tv. Luís Rigo - Centro, Pres. Getúlio - SC, 89150-000, Brazil
9440;14833;2689561;-263.709.425.926.201;-510.794.734.954.819;UNIDADE SANITARIA SAO MIGUEL;RUA GERAL;S/N;SAO MIGUEL DA SERRA;(42) 3674-0138;89400000.0;SC;Porto União;2016;5;-263.730.072;-510.817.448;Estrada Geral S Miguel Serra - s/n, Porto União - SC, 89400-000, Brazil
9441;15085;2774399;-2.361.758;-52.215;UNIDADE BASICA DE SAUDE DR NELSON GOMES;RUA FARIA LEMOS;S/N;CENTRO;(44)32731531;87130000.0;PR;Ivatuba;2016;5;-236.226.504;-522.208.005;R. Faria Lemos, Ivatuba - PR, 87130-000, Brazil
9442;14860;2379619;-272.171.985;-496.438.842;PSF SANTANA;RUA ANA NERY;42;SANTANA;(47)5220679;89160045.0;SC;Rio do Sul;2016;5;-272.143.372;-496.364.731;R. Ana Neri, 42 - Santana, Rio do Sul - SC, 89160-000, Brazil
9445;14873;7263589;-253.687.919.737.893;-490.773.433.227.539;UBS HUMAITA;RUA SEVERIANO ROULIN DE MOURA;28;JARDIM PINHEIROS;(41)3671-8800;83420000.0;PR;Quatro Barras;2016;5;-253.639.045;-490.630.089;Rua Severiano Rolim de Moura, 28 - Jardim Pinheiros, Quatro Barras - PR, 83420-000, Brazil
9448;15027;3333558;-243.319.272.994.988;-506.578.516.960.129;U B S JARDIM BANDEIRANTES;RUA FRANCISCO ESPINOSA;S/N;BANDEIRANTES;(42)39041514;84269120.0;PR;Telêmaco Borba;2016;5;-243.318.035;-50.656.039;R. Francisco Espinosa - Jardim Bandeirantes, Telêmaco Borba - PR, Brazil
9470;15048;2576902;-235.854.238.548.731;-5.076.414.712.196.680;CENTRO DE SAUDE NOVA STA BARBARA;RUA ANTONIO JOAQUIM RODRIGUES;S/N;CENTRO;(43)2668050;86250000.0;PR;Nova Santa Bárbara;2016;5;-235.928.295;-507.574.899;R. Antônio Joaquim Rodrigues, Nova Santa Bárbara - PR, 86250-000, Brazil
9480;15319;2377551;-27.420.536.001.840.600;-497.794.566.741.424;UNIDADE DE SAUDE DA FAMILIA DE ATALANTA;RUA JOSE PAGLIOLI;144;CENTRO;(47)35350204;88410000.0;SC;Atalanta;2016;5;-274.213.534;-49.782.762;R. José Paglioli, 144, Atalanta - SC, 88410-000, Brazil
9483;15515;16659;-2.547.457;-49.322.179.999.999.900;UMS ESTRELA PSF;RUA FRANCISCO NOWOTARSKI;78;FAZENDINHA;33145129;81320100.0;PR;Curitiba;2016;5;-254.765.154;-493.171.338;Rua Francisco Nowotarski, 78 - Fazendinha, Curitiba - PR, 81320-000, Brazil
9486;15330;18007;-26.229;-5.267.100.000.000.000;UNIDADE DE SAUDE SAO ROQUE DO CHOPIM;RUA 14 DE SETEMBRO;S/N;SAO ROQUE DO CHOPIM;46 3213 -1166;85502000.0;PR;Pato Branco;2016;5;-26.101.667;-5.264.388.899.999.990;São Roque do Chopim, Pato Branco - PR, Brazil
9488;15505;2702533;-270.535.408.849.138;-495.220.277.592.255;PSF PONTO CHIC NOVA STETIN;RUA 1 DE MAIO;163;PONTO CHIC;(47)33574487;89140000.0;SC;Ibirama;2016;5;-270.574.687;-4.953.861.089.999.990;R. Primeiro de Maio, 163 - Ponto Chic, Ibirama - SC, 89140-000, Brazil
9490;15289;2262150;-28.288.486.003.874.800;-528.141.760.826.095;ESTRATEGIA DE SAUDE DA FAMILIA EMMA MICHEL SCHUTZ;RUA EUGENIO WEIDLICH;523;FLORESTA;;99500000.0;RS;Carazinho;2016;5;-282.885.354;-528.134.375;R. Eugênio Weidlich, 523 - Floresta, Carazinho - RS, 99500-000, Brazil
9495;15566;2266008;-325.635.686.685.149;-533.775.229.153.129;C S DR ARNALDO FERREIRA JAGUARAO;RUA CORONEL DE DEUS DIAS;1963;PINDORAMA;;96300000.0;RS;Jaguarão;2016;5;-325.589.633;-533.699.121;R. Cel. Deus Dias, 1963, Jaguarão - RS, 96300-000, Brazil
9497;15514;16942;-254.382.479;-492.866.779;UMS OSTERNACK PSF;RUA MIGUEL ROSSETIM;100;SITIO CERCADO;(41)3289-4311;81935482.0;PR;Curitiba;2016;5;-25.551.386;-492.475.949;R. Miguel Rossetim, 100 - Ganchinho, Curitiba - PR, 81935-482, Brazil
9506;15562;2663848;-27.545.270.000.000.000;-48.631.370.000.000.000;CENTRO DE SAUDE JARDIM ZANELLATO;R NOSSA SENHORA DOS NAVEGANTES;S/N;SERRARIAS;(48)2581921;88115400.0;SC;São José;2016;5;-275.441.487;-486.395.776;R. Nossa Sra. dos Navegantes - Serraria, São José - SC, Brazil
9511;15363;2246600;-286.150.717.735.282;-518.725.275.993.332;UNIDADE SANITARIA LINHA 16 MIGLIAVACA CASCA;MIGLIAVACA;100;INTERIOR;(54) 3471333;99260000.0;RS;Casca;2016;5;-285.687.925;-51.977.049;Casca, RS, 99260-000, Brazil
9520;15216;2231018;-29.597.103.595.732.700;-51.209.700.107.573.000;UNIDADE BASICA DE SAUDE DE LINDOLFO COLLOR;AVENIDA CAPIVARA;1221;CENTRO;(51)35521544;93940000.0;RS;Lindolfo Collor;2016;5;-295.968.345;-512.095.796;Av. Capivara, 1221 - Centro, Lindolfo Collor - RS, 93940-000, Brazil
9528;15266;4054490;-244.658.231.735.222;-539.522.480.964.645;CENTRO DE SAUDE LIDIA BOLL;RUA GUARANI;581;CENTRO;4532532188;85930000.0;PR;Nova Santa Rosa;2016;5;-244.673.514;-539.503.411;R. Guarani, 581, Nova Santa Rosa - PR, 85930-000, Brazil
9550;15525;3730743;-28.830.775.022.505.800;-496.379.041.671.739;US CENTRAL DE MELEIRO;RUA JOSE MEZZARI;S/N;CENTRO;(48)35371658;88920000.0;SC;Meleiro;2016;5;-288.308.316;-4.963.802.399.999.990;R. José Mezari - Centro, Meleiro - SC, 88920-000, Brazil
9551;15246;6299318;-31.003;-52.05;CENTRO DE SAUDE 24 HORAS CRISTAL;RUA PORTO ALEGRE;185;CRESPO;51 36781230;96195000.0;RS;Cristal;2016;5;-31.000.809;-520.533.661;R. Pôrto Alegre, 185 - Crespo, Cristal - RS, 96195-000, Brazil
9556;15220;2557231;-255.941.510.148.777;-4.844.832.703.019.010;POSTO DE SAUDE DE PRAIA DE LESTE;RUA ESTADO DO RIO;S/N;BALN PRAIA DE LESTE;(41)39727076;83255000.0;PR;Pontal do Paraná;2016;5;-256.988.919;-48.471.245;Rua Baronesa do Cerro Azul 115 Balneário - Praia de Leste, Pontal do Paraná - PR, 83255-000, Brazil
9562;15516;17019;-2.557.694;-4.929.175;UMS PALMEIRAS PSF;RUA JOAO BATISTA BURBELO;S/N;TATUQUARA;(41)3481721;81940160.0;PR;Curitiba;2016;5;-25.554.373;-492.955.912;Rua João Batista Burbello - Tatuquara, Curitiba - PR, 81020-490, Brazil
9563;15390;3481999;-296.172.435.929.301;-50.925.676.614.680.700;ESF ANA NERI ARARICA;RUA SERRARIA FERRABRAZ;920;IMPERATRIZ;(51)99599244;93880000.0;RS;Araricá;2016;5;-296.371.794;-509.247.817;R. Serraria Ferrabraz, 920 - Campo da Brazina, Araricá - RS, 93880-000, Brazil
9574;15368;7704550;-262.683.601.284.167;-4.888.934.791.088.100;UBSF PARQUE DOUAT;INAMBU;1;COSTA E SILVA;47 3437-5513;89220002.0;SC;Joinville;2016;5;-262.730.242;-488.721.463;Rua Inambú, 1 - Costa e Silva, Joinville - SC, 89220-000, Brazil
9586;15343;2263580;-28.642.446.608.489.100;-536.052.407.621.196;ESF VII BAIRRO BRUM I;RUA ARTHUR WELSCH;680;BAIRRO BRUM I;(55)33220257;98005970.0;RS;Cruz Alta;2016;5;-286.437.338;-535.733.962;R. Artur Welsch, 680 - Brum II, Cruz Alta - RS, 98035-260, Brazil
9589;15358;2576724;-2.320.233;-5.079.865;CENTRO DE SAUDE URAI;RUA JOSE DE OLIVEIRA BORGES;S/N;CENTRO;(43)35411131;86280000.0;PR;Uraí;2016;5;-232.012.877;-507.949.767;R. José de Oliveira Borges, Uraí - PR, 86280-000, Brazil
9597;15321;2230615;-29.76;-51.147;UNIDADE BASICA DE SAUDE COHAB DUQUE ESF;RUA JOSE OLMIRO DE ANDRADE;160;COHAB DUQUE;(51)05921383;93037430.0;RS;São Leopoldo;2016;5;-297.965.809;-511.292.821;R. José Olmiro Andrade, 160 - Duque de Caxias, São Leopoldo - RS, 93037-390, Brazil
9609;15239;2779927;-24.944.200.515.746.300;-541.058.850.288.375;CENTRO MUNICIPAL DE SAUDE DE DIAMANTE DOESTE;RUA PIOVEZANA;257;CENTRO;(45)3272-1142;85896000.0;PR;Diamante D'Oeste;2016;5;-249.485.682;-540.992.521;R. Projetada Pivato, 257, Diamante D'Oeste - PR, 85896-000, Brazil
9611;15357;3005283;-26.274.994.611.739.300;-53.635.275.363.920.600;UNIDADE SAUDE DA FAMILIA BAIRRO UNIAO;RUA GERAL;S/N;UNIAO;;89950000.0;SC;Dionísio Cerqueira;2016;5;-262.649.782;-53.636.269;Dionísio Cerqueira, State of Santa Catarina, 89950-000, Brazil
9612;15240;2587599;-25.828.265.676.702;-537.401.084.726.079;POSTO DE SAUDE CONCIOLANDIA PEROLA DOESTE;RUA GETULIO VARGAS CONCIOLANDIA;900;ZONA RURAL;;85740000.0;PR;Pérola d'Oeste;2016;5;-258.914.667;-537.585.196;Conciolândia, Pérola D'Oeste - PR, 85740-000, Brazil
9613;15595;2740451;-242.012.929.916.375;-509.318.876.266.465;CENTRO DE SAUDE DE ORTIGUEIRA;AVENIDA BRASIL;772;CENTRO;(42)32771190;84350000.0;PR;Ortigueira;2016;5;-242.093.538;-509.265.863;Av. Brasil, 772, Ortigueira - PR, 84350-000, Brazil
9618;15431;2234246;-294.217.514.991.752;-5.303.128.480.911.100;PSF 1 SOBRADINHO;RUA FREDERICO CRISTIANO MELCHIOR;81;COPETTI;(51)37422611;96900000.0;RS;Sobradinho;2016;5;-294.214.622;-530.313.454;R. Frederico Melchior, 81 - Copetti, Sobradinho - RS, 96900-000, Brazil
9639;15238;2682923;-258.761.394.023.888;-4.859.579.086.303.570;UNIDADE BASICA DE SAUDE PICARRAS;RUA AGUA VERDE;S/N;PICARRAS;(41)3442-8169;83280000.0;PR;Guaratuba;2016;5;-258.783.244;-486.019.095;Av. Água Verde, Guaratuba - PR, 83280-000, Brazil
9645;15596;5944481;-28.299;-54.263.000.000.000.000;PS BAIRRO ALIANCA DR OTAVIO DARCIO FERREIRA;RUA PEDRO ERNESTO VOGEL;S/N;ALIANCA;5533132144;98803130.0;RS;Santo Ângelo;2016;5;-282.773.945;-542.581.907;R. Pedro Ernesto Vogel, Santo Ângelo - RS, Brazil
9651;15336;2582759;-25.091.159.668.056.800;-542.431.753.258.263;ESTRATEGIA SAUDE DA FAMILIA DE PORTAO DO OCOY;AVENIDA JOAO FERRARI;356;PORTAO DO OCOY;45 3345 1164;85890000.0;PR;Missal;2016;5;-251.776.327;-541.822.022;Av. João Ferrari, 356 - Portão do Ocoí, Missal - PR, 85890-000, Brazil
9652;15589;2411520;-26.963.719.499.236.800;-525.349.325.183.039;UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA;RUA ZEFERINO BERTOCHI;S/N;SANTA TEREZINHA;(04)93535875;89825000.0;SC;Xaxim;2016;5;-269.721.194;-52.543.234;R. Zeferino Bertochi - Santa Terezinha, Xaxim - SC, 89825-000, Brazil
